body,created_at,rate,product_name,user_name
"این موبایل از هر نظر عالیه
شارژرش هم سوپر فست شارژه
برا کد همتا از طریق دی جی کالا پیگیر نشید پایا گستر شهر رو من در گوگل سرچ کردم وبسایت اومد و کد فعالسازی رو زدم و طبق چیزایی که گفته بود رفتم و درست شد
حتما باید کارهای فعالسازی رو انجام بدید ربطی هم به اینکه از کجا گوشیتونو بگیرید نداره همه گوشیای جدید این کارو باید بکنن وگرنه گوشی خطتونو بعد از مهلتی که براتون روز اولِ راه اندازیِ موبایلتون  پیامک میاد غیر فعال میکنه تا کارهای فعالسازی در سامانه ی همتا رو انجام بدید.
گلس خوب برا گوشی مارک هپکو رو فقط قبول دارم که برا این گوشی نداره..دو تا گلس گرفتم که جالب نبودن..",26 تیر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,مهدیس محمدزاده
عالی,12 تیر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
چرا رو تبلیغ گوشی نوشته ۱۲گیگ رم داخلی ولی گوشی که فرستادین ۸ گیگه خوب این که نشد,4 تیر 1404,1,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,ناصر تقی اقدم
"مشخصات رو خوندم 
از همه نظر نسبت به گوشی های چینی 
ضعیف تر هست و پیشرفتی نداشته 
و قیم ت هم که شاهکاری دیگر از بازار راکد تورمی هست 
پیشنهاد میکنم حتما خریداری کنید 
و به دوستانتون هم معرفی کنید 
شارژر و کابل و سوزن سیم‌کارت و سایر لوازم جانبی رو داره",4 تیر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,ساسان مولاپور
"با گالکسی آ ۵۴ خودم زیاد فرقی ندارد و فکر میکنم که آ ۵۴ دوربین با کیفیت تری نسبت به آ۵۶ دارد و زیاد از این گوشی خوشم نیامد و مشکل دیگر که رجیستر نشده است بعد از یک 
هفته و نمیدانم که چگونه رجیستر کنم 
اگر آ۵۴ یا ۵۵ دارید کیفیت آنها از این بهتر است ",29 خرداد 1404,3,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
سلام.بنده این گوشی رو پنجشنبه شب گرفتم فرداش روز جمعه زودتر از ساعتی که گفته شده بود اومد.واقعا عالیه از همه نظر شک نکنید در خریدش.دوربین بسیار با کیفیتی داره مثل ایفون ۱۶ میمونه.سرعت بسیار بالایی داره گوشی.اداپتورش هم سوپر فست شارژه و توی ۱ ساعت شارژ میشه کاملا.من فعلا بازی نریختم توش ببینم چجور کار میکنه...ولی برنامه هایی مثل تلگرام و اینستا و بله و واتساپ و... رو که ریختم محشره.کسایی هم که میگن باتری ضعیفه اصلا به حرفشون توجه نکنید من پریروز گوشی رو زدم به شارژ و هنوز ۴۵ درصد شارژ داره خیلی سریع شارژ میشه و خیلییییی دیر شارژ رو تموم میکنه...به شدت راضی هستم.درخریدش به هیچ عنوان شک نکنید.پیشنهاد میکنم.,18 خرداد 1404,0,گوشی موبایل سامسونگ مدل Galaxy A56 دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت - به همراه شارژر 25 وات سامسونگ,مبینا علوی
حس خوبی میده سرعت و عملکرد گوشی خوب بود به موقع دستم رسید ,9 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,علی تیزجنگ
"گوشی خوبیه،
ولی شارژر تبدیل می‌خواد، دوشاخه نیس، سه شاخه‌ست",7 آبان 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
خوبه نو و اکبند تحویل گرفتم خودم کد فرستادم و گوشی به نامم شد با تشکر ,3 آبان 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,هنا کمره
این گوشی و هدیه گرفتم خیلی دوست داشت جای  اثر انگشت که از بغل گوشی انجام میشه باطری سریع پر میشه از کیفیت دوربین خوبه و خیلی راضی بودن شارژر و کابل همراه گوشی بود سفید رنگ و زیبا ممنونم از فروشنده محترم و دیجی کالا ,30 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
شارژر سه شاخه ارسال شد.,29 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
گوشی نرمال و خوبیه ,28 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مهدی زارع
گوشی خوبی هست و قیمت دی جی از همه جا مناسب تر بود,27 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,وحید عبدالهی خانگاهی
یه میان رده عالی از سامسونگ 👌👌,23 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
سلام گوشی بدستم رسید ولی فقط تبدیل و کابل شارژ داره َاشارززی که بزنم برق نداره چیکاز کنم؟؟؟گ,23 مهر 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"عالی بود همونی که سفارش دادم بود
دقیقا همون تایم و بابسته بندی کاملا خوب ارسال شد
گوشی پلمپ بود باکلی تحقیق خریدم که خیلی راضیم و از دیجی کالا خیلی ممنونم",19 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,شکیلا یزدانی اصل
کاربران عزیز تو این رنج قیمت گوشی قابل قبوله و کارکردش عالیه اما توجه داشته باشید که گوشی اصلی فاقد شارژر است و شارژر به این گوشی اضافه شده و فابریک شارژر ندارد,17 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,کاربر دیجی‌کالا
"گوشی خوبیه از همه لحاظ عالیه فقط تنها نگرانیم نور صفحه اش بود که میگفتن کمه ولی وقتی گرفتم حتی تو نور خورشید هم کم نیاورد یه مورد دیگه ای هم که راجع بهش میگفتن داغ کردن بود والا من باهاش بازی هم کردم داغ نکرد شارژرش هم همینطور نمیدونم چرا یه عده اینو میگن. آدم موقع خرید یه خورده دو دل میشه
در کل به عنوان یه گوشی میان رده خیلی متفاوته خیلی هم خوشگله و هر چیزی براتون مهمه چه از لحاظ پردازنده چه صفحه نمایش چه ظاهر و طراحی به خصوص که پشتش هم شیشه هست  خیلی جذابش کرده و حتی اگه دوربین هم براتون مهمه این گوشی مقرون به صرفه هست و به نظرم از گوشی های دیگه نسبت به قیمتش ارزنده تر هست. 
در کل اگه دنبال یه گوشی که تو همه زمینه ها خوب باشه و با قیمت مناسب تر هستین این گوشیو پیشنهاد میکنم.",8 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,عباس  نجفی ایمنی
"خیلی با کیفیت و خوش دسته 
باطریش دیر خالی میشه و رنگ هاش خیلی طبیعی هست",8 مهر 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,منیره سبزنژاد
بسیار گران,5 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مساوات مساوات
سلام لطفا رنگ سفید این کالا رو موجود کنین.,3 مهر 1404,0,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,مهدی اخوان
عالیه وقتی که فایوجی میشه خیلی حال میده از همه لحاظ خوبه شک نکنید بخرید عالیه,27 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,حسین  عنبری
میان رده ی خوب ,26 شهریور 1404,4,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,محمدرضا عباسی
گوشی صحیح و سالم بدستم رسید,5 شهریور 1404,5,گوشی موبایل سامسونگ مدل Galaxy A26 دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام - به همراه شارژر 25 وات سامسونگ,وحید صمیمی ها
